idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url
2644,GOAT BC 바로카드,BC 바로카드,신용,"VISA, Mastercard","국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,적립: 국내 가맹점 최대 1.5% 적립 | 적립: 국외 가맹점 최대 3% 적립 | 적립: 연간사용액 3천만원 이상 시 10% 추가 적립,"기타, 국내외가맹점, 적립, 해외결제",False,2023-12-25,https://d1c5n4ri2guedi.cloudfront.net/card/2644/card_img/32094/2644card.png,https://www.card-gorilla.com/card/detail/2644
2656,춘식이 모바일 로카,롯데카드,신용,AMEX,"국내전용 [20,000]원 / 해외겸용 [20,000]원",0,없음,"통신: SKT, KT, LG U+ 최대 20,000원 할인","기타, KT, LGU+, SKT",False,2024-01-23,https://d1c5n4ri2guedi.cloudfront.net/card/2656/card_img/32226/2656card.png,https://www.card-gorilla.com/card/detail/2656
2424,LOCA X 구독,롯데카드,신용,"Mastercard, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",300000,"300,000원","렌탈: 렌탈료 월 최대 25,000원 할인 | 캐시백: 장기할부 최대 25,000원 캐시백","렌탈 , 캐시백, 디지털구독",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2424/card_img/27180/2424card.png,https://www.card-gorilla.com/card/detail/2424
2397,Diners Club MILEAGE,우리카드,신용,Diners Club,"해외겸용 [330,000]원",0,없음,"모든가맹점: 국내 가맹점 1마일 적립 | 해외: 해외, 면세점 2마일 적립 | 공항라운지: 전세계 공항라운지 연 20회 무료이용","공항라운지, 더라운지, 기타, 골프, 국내외가맹점, 바우처, 해외이용, 해외직구",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2397/card_img/26138/2397card.png,https://www.card-gorilla.com/card/detail/2397
2355,레고랜드카드,KB국민카드,신용,Mastercard,"국내전용 [20,000원] / 해외겸용 [20,000원]",400000,"400,000원",테마파크: 레고랜드 10% 청구할인 | 배달앱: 배달앱 10% 청구할인 | 온라인쇼핑: 온라인쇼핑 5% 청구할인,"APP, 기타, 학습지, 제휴/PLCC, 테마파크, 대형마트, 온라인쇼핑, 소셜커머스, 리조트, 베이커리, 아이스크림, 카페, 패스트푸드, 배달앱, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2355/card_img/24768/2355card.png,https://www.card-gorilla.com/card/detail/2355
2357,레고랜드매니아카드,KB국민카드,신용,Mastercard,"국내전용 [100,000원] / 해외겸용 [100,000원]",400000,"400,000원",테마파크: 레고랜드 30% 할인 | 기타: 레고/완구 10% 할인 | 기타: 연간 리워드 8만점 적립,"APP, 제휴/PLCC, 테마파크, 기타, 국내외가맹점, 기타, 디지털구독, 배달앱, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2357/card_img/24771/2357card.png,https://www.card-gorilla.com/card/detail/2357
2358,삼성 iD EDU 카드,삼성카드,신용,VISA,"국내전용 [30,000원] / 해외겸용 [30,000원]",500000,"500,000원","교육/육아: 교육 10% 할인 | 공과금/렌탈: 아파트관리비 5,000원 할인 | 배달앱: 배달앱 5% 할인","공과금, 학습지, 학원, 기타, 선택형, 온라인쇼핑, 소셜커머스, 배달앱, 해외이용, 해외직구",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2358/card_img/27724/2359card.png,https://www.card-gorilla.com/card/detail/2358
2359,Hyundai Mobilty카드(상용차),현대카드,신용,"VISA, Mastercard, AMEX","국내전용 [30,000원] / 해외겸용[30,000원]",300000,"300,000원",주유: 우대 주유소 25~85 포인트 적립 | 모든가맹점: 일반 가맹점 0.2% 포인트 적립 | 기타: 신차 구매 시 1.5% 포인트 적립,"선택형, 기타, 정비, 주유소",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2359/card_img/24780/2359card.png,https://www.card-gorilla.com/card/detail/2359
2361,케이뱅크 롯데카드,롯데카드,신용,"Mastercard, AMEX","국내전용 [15,000원] / 해외겸용 [15,000원]",0,없음,모든가맹점: 국내외 최대 1% 캐시백 | 카페/디저트: 커피 50% 캐시백 | 대중교통: 대중교통 50% 캐시백,"네이버페이, 삼성페이, 대중교통, 선택형, 제휴/PLCC, 기타, 음원사이트, 디지털구독, 카페, 배달앱",True,,https://d1c5n4ri2guedi.cloudfront.net/card/2361/card_img/24783/2361card.png,https://www.card-gorilla.com/card/detail/2361
2378,톡톡 my living카드,KB국민카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",쇼핑: 온라인쇼핑/대형마트 10% 적립 | 통신: 이동통신요금 10% 적립 | 푸드: 식품/배달업체 10% 적립,"렌탈 , 학원, 단종임박+중단, 대형마트, 온라인쇼핑, 소셜커머스, 도서, 베이커리, 아이스크림, KT, LGU+, SKT, 기타, 배달앱",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2378/card_img/25374/2378card.png,https://www.card-gorilla.com/card/detail/2378
2381,신세계 BC 바로 아시아나 플러스,BC 바로카드,신용,"VISA, BC","국내전용 [10,000]원 / 해외겸용 [10,000]원",500000,"500,000원","항공마일리지: 아시아나 1,000원당 최대 2.0마일 적립 | 제휴/PLCC: 신세계백화점 제휴 서비스 제공 | 프리미엄 서비스: Visa Platinum 서비스 제공","제휴/PLCC, 대형마트, 온라인쇼핑, 아시아나항공, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2381/card_img/25483/2381card.png,https://www.card-gorilla.com/card/detail/2381
2388,넥슨 현대카드 UNLIMITED,현대카드,신용,Mastercard,"국내전용 [150,000]원 / 해외겸용 [150,000]원",0,없음,모든가맹점: 국내외 가맹점 최대 3% 포인트 적립 | 바우처: 넥슨 현대카드 포인트 연간 6만 바우처 제공 | 게임: PC방 결제 시 최대 3천원 청구 할인,"생활, 제휴/PLCC, 게임, 공연/전시, 프리미엄 서비스, 바우처",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2388/card_img/25777/2388card.png,https://www.card-gorilla.com/card/detail/2388
2410,New 제주항공 하나카드,하나카드,신용,VISA,"국내전용 [17,000]원 / 해외겸용 [17,000]원",300000,"300,000원",여행/숙박: 여행특화 1천원당 30p 적립 | 적립: 쇼핑/구독/레저 1천원당 20p 적립 | 적립: 국내 전가맹점 1천원당 5p 적립,"골프, 국내외가맹점, 적립, 면세점, 백화점, 온라인쇼핑, 여행사, 디지털구독, 제주항공, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2410/card_img/26582/2410card.png,https://www.card-gorilla.com/card/detail/2410
2411,슈퍼쇼퍼카드,하나카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",0,없음,할인: 국내 가맹점 0.7% 청구할인 | 온라인쇼핑: 국내 온라인 가맹점 1.7% 청구할인 | 해외이용: 해외 가맹점 1.7% 청구할인,"단종임박+중단, 국내외가맹점, 할인, 온라인쇼핑, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2411/card_img/26602/2411card.png,https://www.card-gorilla.com/card/detail/2411
2412,아멕스 플래티넘 아시아나클럽 롯데카드,롯데카드,신용,AMEX,"국내전용 [55,000]원 / 해외겸용 [55,000]원",500000,"500,000원","아시아나항공: 아시아나마일리지 1,000원당 1마일 적립 | 공항라운지: 공항라운지 무료이용 서비스","공항라운지, 더라운지, 아시아나항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2412/card_img/26720/2412card.png,https://www.card-gorilla.com/card/detail/2412
2414,인플카 현대카드,현대카드,신용,VISA,"국내전용 [10,000]원 / 해외겸용 [10,000]원",400000,"400,000원",프리미엄 서비스: 인플카 현대카드 보유 시 인플카 앱 서비스 이용 가능 | 배달앱: 배달앱 이용 금액 10% M포인트 적립 | 편의점: 편의점 이용 금액 10% M포인트 적립,"대중교통, 편의점, KT, LGU+, SKT, 배달앱",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2414/card_img/26903/2414card.png,https://www.card-gorilla.com/card/detail/2414
2418,始發(시발)카드,BC 바로카드,신용,"VISA, BC","국내전용 [5,000]원 / 해외겸용 [8,000]원",0,없음,"배달앱: 배달앱 최대 1,800원 할인 | 편의점: 편의점 최대 1,800원 할인 | 모든가맹점: 실적/한도없이 0.7% 할인","편의점, 국내외가맹점, 할인, 백화점, 온라인쇼핑, 카페, 배달앱",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2418/card_img/28128/2418card.png,https://www.card-gorilla.com/card/detail/2418
2377,톡톡 my point카드,KB국민카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,"모든가맹점: 국내가맹점 0.5% 적립 | 간편결제: KB Pay 5% 적립 | 적립: 연간 리워드 12,000점 적립","APP, 단종임박+중단, 국내외가맹점, 적립",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2377/card_img/25371/2377card.png,https://www.card-gorilla.com/card/detail/2377
2401,NU Nature,우리카드,신용,"Mastercard, BC","국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",충전소: 전기차 충전  60% 적립 | 디지털구독: 스트리밍 10% 적립 | 간편결제: 주요 간편결제 1.6% 적립,"네이버페이, 삼성페이, 카카오페이, 기타, 대중교통, 기타, 디지털구독, 충전소, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2401/card_img/26210/2401card.png,https://www.card-gorilla.com/card/detail/2401
2403,NU I&U,우리카드,신용,"BC, Mastercard","국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",할인: 국내가맹점 1.0%~0.7% 청구할인 | 주유: 주유 리터당 60~100원 청구할인 | 대중교통: 대중교통 10% 청구할인,"대중교통, 국내외가맹점, 할인, 주유소, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2403/card_img/26478/2403card.png,https://www.card-gorilla.com/card/detail/2403
2405,#any 하나카드,하나카드,신용,"VISA, UnionPay","국내전용 [12,000]원 / 해외겸용 [12,000]원",500000,"500,000원",디지털구독: 디지털 구독 50% 청구할인 | 간편결제: 디지털 결제 1% 청구할인 | 할인: 국내/외 전 가맹점 0.5% 청구할인,"네이버페이, 삼성페이, 카카오페이, PAYCO, APP, 기타, 선택형, 할인, 디지털구독",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2405/card_img/26454/2405card.png,https://www.card-gorilla.com/card/detail/2405
2611,신한카드 Applus,신한카드,신용,VISA,"국내전용 [15,000원] / 해외겸용 [15,000원]",300000,"300,000원",적립: 프로그램 iPhone for Life 이용 | 적립: Applus포인트 0.2% 적립 | 적립: 프로그램 미이용시 3%~5% 적립,"생활, 편의점, 백화점, 온라인쇼핑, 카페, KT, LGU+, SKT, 기타, 배달앱, 해외이용",False,2023-10-06,https://d1c5n4ri2guedi.cloudfront.net/card/2611/card_img/31283/2611card.png,https://www.card-gorilla.com/card/detail/2611
2595,랭킹닭컴 신용카드,KB국민카드,신용,VISA,"국내전용 [15,000원] / 해외겸용 [15,000원]",300000,"300,000원",쇼핑: 랭킹닭컴 20% 청구할인 | 골프: 골프(연습)장 최대 10% 청구할인 | 디지털구독: 구독서비스 10% 청구할인,"제휴/PLCC, 골프, 온라인쇼핑, 기타, 디지털구독",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2595/card_img/30969/2595card.png,https://www.card-gorilla.com/card/detail/2595
2596,신한카드 봄(도구리),신한카드,신용,Mastercard,"국내전용 [17,000원] / 해외겸용 [20,000원]",0,없음,"캐시백: 전가맹점 최대 0.5% 캐시백 | 대중교통: 대중교통 일 최대 200원 캐시백 | 디지털구독: 디지털 구독 최대 10,000원 캐시백","대중교통, 캐시백, 국내외가맹점, 디지털구독",False,2023-03-20,https://d1c5n4ri2guedi.cloudfront.net/card/2596/card_img/31068/2596card.png,https://www.card-gorilla.com/card/detail/2596
2587,카드의정석 EVERY 1 (망그러진곰 Edition),우리카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,무실적: 국내외 가맹점 1% 청구할인 | 할인: 전월실적 따라 최대 2만원 추가할인,"국내외가맹점, 할인",False,2023-07-13,https://d1c5n4ri2guedi.cloudfront.net/card/2587/card_img/31044/2587card_2.png,https://www.card-gorilla.com/card/detail/2587
2590,BC 바로 에어 플러스 아시아나,BC 바로카드,신용,"Mastercard, BC","국내전용 [19,000]원 / 해외겸용 [19,000]원",0,없음,아시아나항공: 1천원당 1.3마일리지 기본적립 | 아시아나항공: 1백만원당 300마일리지 추가적립,"무이자할부, 아시아나항공",False,2023-08-01,https://d1c5n4ri2guedi.cloudfront.net/card/2590/card_img/30911/2590card.png,https://www.card-gorilla.com/card/detail/2590
2602,SPOTV NOW 신한카드 구독 좋아요,신한카드,신용,VISA,"국내전용 [15,000원] / 해외겸용 [18,000원]",400000,"400,000원","디지털구독: 디지털구독 월 한도 내 100% 할인 | 할인: 정기결제 자동이체 1,000원 할인 | 할인: 생활 서비스 10% 할인","공과금, 편의점, 드럭스토어, 디지털구독, 카페, KT, LGU+, SKT, 배달앱",False,2023-07-24,https://d1c5n4ri2guedi.cloudfront.net/card/2602/card_img/31171/2602card.png,https://www.card-gorilla.com/card/detail/2602
2551,카드의정석 EVERY 1,우리카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",500000,"500,000원",국내외가맹점: 국내외 가맹점 1% 청구할인 | 할인: 전월실적 따라 최대 2만원 추가할인,"국내외가맹점, 할인",False,2023-07-13,https://d1c5n4ri2guedi.cloudfront.net/card/2551/card_img/29587/2551card.png,https://www.card-gorilla.com/card/detail/2551
583,우리 K-패스(신용),우리카드,신용,"Mastercard, BC","국내전용 [13,000]원 / 해외겸용 [15,000]원",300000,"300,000원",대중교통: 대중교통 10% 할인 | 공과금/렌탈: 자동결제업종 10% 할인 | PAYCO: 페이코포인트 1% 적립,"PAYCO, 공과금, 렌탈 , 기타, 학습지, 대중교통, 보험사, KT, LGU+, SKT",False,,https://d1c5n4ri2guedi.cloudfront.net/card/583/card_img/33530/583card.png,https://www.card-gorilla.com/card/detail/583
587,모두의 쇼핑,하나카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",300000,"300,000원",온라인쇼핑: 온라인쇼핑 10% 적립 | 쇼핑: 생활쇼핑 5% 적립 | 아울렛: 아울렛 5% 적립,"대형마트, 기타, 백화점, 아울렛, 온라인쇼핑",False,,https://d1c5n4ri2guedi.cloudfront.net/card/587/card_img/21344/587card.png,https://www.card-gorilla.com/card/detail/587
558,카드의정석 MILEAGE Asiana Club,우리카드,신용,"VISA, Mastercard, BC","국내전용 [39,000]원 / 해외겸용 [39,000]원",500000,"500,000원","아시아나항공: 국내외 가맹점 1,000원당 1.3마일 적립 | 항공마일리지: 해외일시불 1,000원당 1.2마일 추가적립 | 공항라운지: 전세계 공항라운지 무료 이용서비스","공항라운지, 더라운지, 국내외가맹점, 렌터카, 기타, 아시아나항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/558/card_img/23979/0588card.png,https://www.card-gorilla.com/card/detail/558
560,위 레아카드(아시아나클럽),NH농협카드,신용,Mastercard,"해외겸용 [330,000]원",500000,"500,000원","아시아나항공: 1,000원당 최대2마일 적립 | 항공마일리지: 특별가맹점 2마일 적립 | 바우처: 연 1회 20만원상당 바우처제공","공항라운지, 더라운지, 프리미엄 서비스, 바우처, 아시아나항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/560/card_img/21265/560card.png,https://www.card-gorilla.com/card/detail/560
521,카드의정석 베트남여행,우리카드,신용,"VISA, Mastercard, UnionPay","국내전용 [10,000]원 / 해외겸용 [12,000]원",300000,"300,000원",온라인쇼핑: 온/오프라인 쇼핑  10% 할인 | 해외: 베트남현지 5%  할인 | 공항라운지/PP: 공항라운지 무료 이용,"네이버페이, 삼성페이, 카카오페이, PAYCO, 공항라운지, 더라운지, SSM, 대형마트, 편의점, 드럭스토어, 화장품, 백화점, 아울렛, 온라인쇼핑, 소셜커머스, 주유소, 카페, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/521/card_img/21206/521card.png,https://www.card-gorilla.com/card/detail/521
529,the Red Edition4,현대카드,신용,"VISA, Mastercard","국내전용 [300,000]원 / 해외겸용 [300,000]원",500000,"500,000원",모든가맹점: 50만원이상이용 기본1% 적립 | 모든가맹점: 200만원이상이용 기본X2배 적립 | 바우처: 바우처 20만원상당 제공,"공항라운지, 온라인쇼핑, 호텔, 기타, 자동차, 주유소, 프리미엄 서비스, 바우처",False,,https://d1c5n4ri2guedi.cloudfront.net/card/529/card_img/21218/529card.png,https://www.card-gorilla.com/card/detail/529
538,Easy study 티타늄카드,KB국민카드,신용,Mastercard,"국내전용 [35,000]원 / 해외겸용 [35,000]원",500000,"500,000원",학원: 온라인강의 5% 할인 | 피트니스: 종합스포츠센터 3% 할인 | 도서: 서점 5% 할인,"학습지, 학원, 기타, 대형마트, 피트니스, 기타, 도서, KT, LGU+, SKT, 패스트푸드",False,,https://d1c5n4ri2guedi.cloudfront.net/card/538/card_img/21237/538card.jpg,https://www.card-gorilla.com/card/detail/538
